code,name,animal_proportion,has_meat_or_poultry,has_fish,has_seafood,ingredient_subgroup_code,fao_subgroup_code
B93,Valio Eila laktoositon kevytmaitojuoma,1.0,0,0,0,1001,401
F000001,Sokeri,0.0,0,0,0,1101,1205
F000002,Hedelmäsokeri,0.0,0,0,0,1101,1205
F000003,Siirappi,0.0,0,0,0,1101,1205
F000004,Hunaja,1.0,0,0,0,1101,1205
F000005,"Makeinen, karamelli",0.0,0,0,0,1101,1204
F000006,"Suklaa, keskiarvo",0.15,0,0,0,1101,1202
F000007,"Suklaakonvehti, marmeladitäyte",0.2,0,0,0,1101,1202
F000008,Lakritsi,0.0,0,0,0,1101,1204
F000009,"Makeinen, marmeladimakeinen",0.0,0,0,0,1101,1204
F000010,"Marsipaani, mantelimassa",0.0,0,0,0,1101,1204
F000011,"Makeinen, toffee",0.52,0,0,0,1101,1204
F000012,"Makeinen, salmiakkipastilli",0.0,0,0,0,1101,1204
F000014,"Suklaapatukka suklainen, keskiarvo",0.2,0,0,0,1101,1202
F000020,"Kaakaojauhe, ei lisättyä sokeria",0.0,0,0,0,1401,1403
F000021,"Kaakaojauhe, sokeroitu",0.0,0,0,0,1401,1403
F000025,Liivate,1.0,0,0,0,901,702
F000026,"Hiiva, tuore",0.0,0,0,0,1401,1706
F000027,"Jauho, maissitärkkelys",0.0,0,0,0,506,102
F000028,Sinappi,0.0,0,0,0,1401,1302
F000029,"Lihaliemi, laimennettu",0.5,1,0,0,901,702
F000030,"Ruokasuola, jodioitu",0.0,0,0,0,1401,1301
F000031,"Maustekastike, soijakastike",0.0,0,0,0,604,1302
F000032,"Suklaa, tumma",0.0,0,0,0,1101,1202
F000033,"Suklaa, maitosuklaa",0.2,0,0,0,1101,1204
F000034,Halva seesamsiemenvalmiste,0.0,0,0,0,1101,1204
F000035,"Makeinen, sokeriton",0.0,0,0,0,1101,1204
F000036,Mineraalisuola keskiarvo,0.0,0,0,0,1401,1301
F000037,"Suklaa, sokeriton, makeutettu sorbitolilla",0.15,0,0,0,1101,1202
F000038,Lihaliemijauhe/tiiviste,0.5,1,0,0,901,702
F000039,"Makeutusaine aspartaami, jauhe",0.0,0,0,0,1401,1701
F000040,"Välipalapatukka, kuituinen",0.0,0,0,0,506,106
F000043,Ruismallas,0.0,0,0,0,502,110
F000044,"Suklaapatukka täytesuklaa, keskiarvo",0.2,0,0,0,1101,1202
F000062,Ksylitolipastilli,0.0,0,0,0,1401,1204
F000063,Suklaapatukka vähärasvainen,0.1,0,0,0,1101,1202
F000065,Ksylitolipurukumi,0.0,0,0,0,1401,1204
F000066,Purukumi,0.0,0,0,0,1401,1204
F000069,"Hedelmäpastilli, arabikumipastilli",0.0,0,0,0,1101,1204
F000070,Makeutusaine sakariini,0.0,0,0,0,1401,1701
F000074,Leivinjauhe,0.0,0,0,0,1401,1706
F000075,Kalaliemi laimennettu,0.1,0,1,0,604,603
F000079,"Ruokasuola, jodioimaton, vuorisuola",0.0,0,0,0,1401,1301
F000100,"Jauho, ruisjauho, täysjyväjauho",0.0,0,0,0,502,110
F000103,Ruishiutale,0.0,0,0,0,502,110
F000110,"Jauho, vehnäjauho, puolikarkea",0.0,0,0,0,501,103
F000111,"Jauho, grahamjauho",0.0,0,0,0,501,103
F000112,Mannasuurimo,0.0,0,0,0,501,103
F000113,"Mannasuurimo, tumma",0.0,0,0,0,501,103
F000114,Vehnähiutale,0.0,0,0,0,501,103
F000116,"Lese, vehnälese",0.0,0,0,0,501,103
F000117,"Makaroni, pasta",0.0,0,0,0,501,103
F000119,"Makaroni, tumma",0.0,0,0,0,501,103
F000120,"Nuudeli, vehnänuudeli",0.0,0,0,0,501,103
F000121,"Pasta, spagetti, makaroni",0.0,0,0,0,501,103
F000123,"Makaroni, tumma, keitetty, suolaton",0.0,0,0,0,501,103
F000124,"Jauho, hiivaleipävehnäjauho",0.0,0,0,0,501,103
F000125,"Jauho, jauhoseos, sämpyläjauho, vehnäjauho, ruisjauho, vehnärouhe",0.0,0,0,0,501,103
F000126,"Jauho, korppujauho",0.0,0,0,0,501,103
F000142,"Jauho, vehnäjauho, leipomoteollisuus, vastajauhettu",0.0,0,0,0,501,103
F000150,Ohrajauho,0.0,0,0,0,504,106
F000151,Ohrasuurimo,0.0,0,0,0,504,106
F000152,Ohrahiutale,0.0,0,0,0,504,106
F000153,Kaurahiutale,0.0,0,0,0,503,111
F000154,"Talkkunajauho, sisältää ohraa",0.0,0,0,0,504,111
F000156,Riisi puuroutuva,0.0,0,0,0,505,101
F000158,Täysjyväriisi,0.0,0,0,0,505,101
F000160,Hirssisuurimo / -jauho,0.0,0,0,0,506,106
F000161,"Jauho, tattarisuurimo tai -jauho",0.0,0,0,0,506,106
F000162,"Jauho, perunajauho tai -suurimo, perunatärkkelys",0.0,0,0,0,506,201
F000163,"Muro, maissihiutale, corn flakes",0.0,0,0,0,506,102
F000165,Pellavansiemen kokonainen/rouhe,0.0,0,0,0,201,303
F000167,"Maissi, jyvä, kuivattu",0.0,0,0,0,506,102
F000168,Kalja- / mämmimallas,0.0,0,0,0,506,106
F000170,"Lese, kauralese",0.0,0,0,0,503,111
F000172,Pinaattispagetti pasta sisältää kananmunaa,0.2,0,0,0,501,103
F000173,"Kauramakaroni, sisältää vehnää ja kauraa",0.0,0,0,0,501,103
F000175,"Rouhe, vehnärouhe kokojyvästä",0.0,0,0,0,501,103
F000176,Ruisrouhe,0.0,0,0,0,502,110
F000177,"Riisi, luonnonriisi riisi-villiriisiseos, keitetty, suolaton",0.0,0,0,0,505,101
F000181,"Näkkileipä, gluteeniton",0.0,0,0,0,502,110
F000182,"Jauho, riisijauho, riisihiutale",0.0,0,0,0,505,101
F000184,"Maissilastu, tacokuori",0.0,0,0,0,506,102
F000185,Gluteeniton jauhoseos vehnätärkkelysvalmiste,0.0,0,0,0,501,103
F000202,"Peruna, kuivattu",0.0,0,0,0,301,201
F000203,"Perunalastu, sipsi",0.0,0,0,0,301,1901
F000204,"Peruna, uusi",0.0,0,0,0,301,201
F000205,"Peruna, vanha, kuorittu",0.0,0,0,0,301,201
F000206,"Perunasosejauhe, valmistamaton",0.05,0,0,0,301,201
F000207,Ranskanperunavalmiste,0.0,0,0,0,301,201
F000209,Perunahiutale,0.0,0,0,0,301,201
F000300,Porkkana,0.0,0,0,0,101,906
F000303,Lanttu,0.0,0,0,0,101,906
F000304,Nauris,0.0,0,0,0,101,903
F000305,Punajuuri,0.0,0,0,0,101,903
F000307,Etikkapunajuuri,0.0,0,0,0,101,903
F000308,Retiisi,0.0,0,0,0,101,903
F000309,Palsternakka,0.0,0,0,0,101,903
F000310,Maa-artisokka,0.0,0,0,0,101,205
F000311,"Juuriselleri, mukulaselleri",0.0,0,0,0,101,903
F000312,Mustajuuri,0.0,0,0,0,101,903
F000313,"Pakastekasvissekoitus, keittojuures, porkkana, lanttu, juuriselleri, purjo",0.0,0,0,0,101,906
F000320,"Valkokaali, keräkaali",0.0,0,0,0,104,901
F000321,Punakaali,0.0,0,0,0,104,901
F000322,Kukkakaali,0.0,0,0,0,104,901
F000324,"Parsakaali, brokkoli",0.0,0,0,0,104,903
F000326,Lehtikaali,0.0,0,0,0,104,901
F000327,Ruusukaali,0.0,0,0,0,104,901
F000329,"Kyssäkaali, kaalirapi",0.0,0,0,0,104,901
F000330,"Lehtisalaatti, ruukkusalaatti, lollo rosso",0.0,0,0,0,102,901
F000331,"Jäävuorisalaatti, rapea keräsalaatti, amerikansalaatti",0.0,0,0,0,102,901
F000332,Pinaatti,0.0,0,0,0,102,901
F000333,Persilja,0.0,0,0,0,102,901
F000334,Nokkonen,0.0,0,0,0,102,901
F000335,"Sipuli, keltasipuli",0.0,0,0,0,104,903
F000336,"Sipuli, kuivattu sipulilastu",0.0,0,0,0,104,903
F000337,Purjosipuli,0.0,0,0,0,104,903
F000338,Raparperi,0.0,0,0,0,102,903
F000339,"Lehtiselleri, varsiselleri",0.0,0,0,0,102,903
F000340,Parsasäilyke,0.0,0,0,0,102,905
F000342,"Sieni tatti, hapero",0.0,0,0,0,104,903
F000343,"Sieni rouskut, suolattu",0.0,0,0,0,104,905
F000345,Herkkusieni,0.0,0,0,0,104,903
F000346,Kurkku,0.0,0,0,0,103,903
F000347,"Etikkakurkku, ei lisättyä sokeria",0.0,0,0,0,103,905
F000348,"Maustekurkku, herkkukurkku, sokerisuolattu",0.0,0,0,0,103,905
F000350,Kurpitsa,0.0,0,0,0,103,903
F000351,"Salaatti, kurpitsasalaatti, pikkelssi",0.0,0,0,0,102,905
F000352,Tomaatti,0.0,0,0,0,103,903
F000353,Ketsuppi,0.0,0,0,0,1401,1302
F000354,"Tomaattisose, tomaattipyree",0.0,0,0,0,103,905
F000355,"Paprika, keskiarvo",0.0,0,0,0,103,903
F000356,"Sekavihannes, porkkana, kukkakaali, herne, papu",0.0,0,0,0,104,901
F000358,"Täysmehu, kasvistuoremehu",0.0,0,0,0,1201,1407
F000359,Kiinankaali,0.0,0,0,0,104,901
F000362,Munakoiso,0.0,0,0,0,103,903
F000363,"Maissi, jyvät",0.0,0,0,0,506,102
F000367,Kantarelli,0.0,0,0,0,201,903
F000369,"Tilli, tuore",0.0,0,0,0,102,901
F000370,"Herne, vihreä, tuore",0.0,0,0,0,201,903
F000371,"Herne, vihreä, kuivattu",0.0,0,0,0,201,301
F000372,"Papu, vihreä taitepapu, tuore",0.0,0,0,0,201,301
F000373,"Papu, ruskea tai valkoinen, kuivattu, keskiarvo",0.0,0,0,0,201,301
F000375,"Pähkinä, hasselpähkinä",0.0,0,0,0,201,303
F000376,"Pähkinä, saksanpähkinä",0.0,0,0,0,201,303
F000378,"Pähkinä, maapähkinä",0.0,0,0,0,201,303
F000379,Manteli,0.0,0,0,0,201,303
F000380,"Jauho, soijajauho, rasvainen",0.0,0,0,0,501,302
F000381,"Jauho, soijajauho, vähärasvainen",0.0,0,0,0,506,302
F000382,Kookoshiutale,0.0,0,0,0,103,303
F000383,"Pähkinä, suolapähkinä",0.0,0,0,0,201,303
F000384,"Itu, keskiarvo, sinimailanen, mungopapu",0.0,0,0,0,102,901
F000385,"Seesaminsiemen, kuorineen",0.0,0,0,0,201,303
F000386,"Paprika, punainen",0.0,0,0,0,103,903
F000387,"Paprika, vihreä",0.0,0,0,0,103,903
F000388,"Paprika, keltainen",0.0,0,0,0,103,903
F000389,"Kesäkurpitsa, zucchini",0.0,0,0,0,103,903
F000390,"Täysmehu, tomaattimehu",0.0,0,0,0,1201,1407
F000391,"Soijapapu, kuivattu",0.0,0,0,0,201,302
F000392,Ruohosipuli,0.0,0,0,0,102,901
F000393,Valkosipuli,0.0,0,0,0,104,903
F000394,"Salaatti, kurkkusalaatti, kurkkupikkelssi, kurkkurelissi",0.0,0,0,0,102,901
F000395,"Papu, valkoinen, keitetty",0.0,0,0,0,201,301
F000396,"Pakastekasvissekoitus, herne-maissi-paprika",0.0,0,0,0,104,906
F000398,Tomaattimurska,0.0,0,0,0,103,905
F000399,"Linssi, vihreä/ruskea, kuivattu",0.0,0,0,0,201,301
F000401,"Omena, kuivattu",0.0,0,0,0,402,1003
F000409,"Aprikoosi, kuivattu",0.0,0,0,0,402,1003
F000411,"Persikka, sokeriliemessä",0.0,0,0,0,403,1004
F000417,"Ananas, sokeriliemessä",0.0,0,0,0,403,1004
F000423,"Viinirypäle, keskiarvo, kivetön, vihreä/tumma",0.0,0,0,0,403,1002
F000427,Sekahedelmä,0.0,0,0,0,403,1002
F000428,Rusina,0.0,0,0,0,403,1003
F000431,"Oliivi, keskiarvo, punnittu kivineen, öljyssä, vihreä/musta",0.0,0,0,0,101,905
F000432,"Hedelmäsalaattisäilyke, sokeriliemessä",0.0,0,0,0,403,1004
F000433,"Täysmehu, omenatäysmehu, c-vitamiinia",0.0,0,0,0,1201,1407
F000434,"Täysmehu, appelsiinitäysmehu, c-vitamiinia",0.0,0,0,0,1201,1407
F000435,Greippitäysmehu,0.0,0,0,0,1201,1407
F000436,"Täysmehu, c-vitamiinia, keskiarvo",0.0,0,0,0,1201,1407
F000437,"Täysmehu, sitruunatäysmehu, laimennettu",0.0,0,0,0,1201,1407
F000438,"Täysmehu, ananastäysmehu, c-vitamiinia",0.0,0,0,0,1201,1407
F000440,Puolukka,0.0,0,0,0,404,1002
F000441,Karpalo,0.0,0,0,0,404,1002
F000442,"Mustikka, metsämustikka",0.0,0,0,0,404,1002
F000444,Mustaherukka,0.0,0,0,0,404,1002
F000445,Punaherukka,0.0,0,0,0,404,1002
F000446,Karviainen,0.0,0,0,0,404,1002
F000447,Mansikka,0.0,0,0,0,404,1002
F000448,Vadelma,0.0,0,0,0,404,1002
F000449,"Lakka, suomuurain, hilla",0.0,0,0,0,404,1002
F000450,"Marjahillo, keskiarvo",0.0,0,0,0,1101,1203
F000451,"Mehu, höyrymehu, laimentamaton, sokeroitu",0.0,0,0,0,1201,1406
F000452,"Mehu, höyrymehu, mustaherukka, laimentamaton, sokeroitu",0.0,0,0,0,1201,1406
F000453,"Höyrymehu laimentamaton, sokeriton",0.0,0,0,0,1201,1406
F000454,"Marja, keskiarvo",0.0,0,0,0,404,1002
F000455,Tyrnimarja,0.0,0,0,0,404,1002
F000456,"Marmeladi, marjoista",0.0,0,0,0,1101,1203
F000457,Pihlajanmarja,0.0,0,0,0,404,1002
F000458,"Mehu, mustaherukka-puolukkamehujuoma",0.0,0,0,0,1201,1406
F000461,"Mehu, höyrymehu laimennettu, sokeroitu",0.0,0,0,0,1201,1406
F000462,"Mehu, höyrymehu, mustaherukka, laimennettu, sokeroitu",0.0,0,0,0,1201,1406
F000463,"Mehu, höyrymehu laimennettu, sokeriton",0.0,0,0,0,1201,1406
F000469,"Täysmehu, viiden hedelmän mehu, c-vitamiinia",0.0,0,0,0,1201,1407
F000470,Mehujuoma keinotekoisesti makeutettu,0.0,0,0,0,1201,1406
F000471,"Ananas, omassa liemessään",0.0,0,0,0,403,1004
F000472,"Omenasose, makeuttamaton",0.0,0,0,0,402,1004
F000473,"Mehu, nektari, hedelmäjuoma, hedelmäpitoisuus 50 %",0.0,0,0,0,1201,1406
F000474,"Täysmehu, marjatäysmehu",0.0,0,0,0,1201,1407
F000477,"Meloni, verkkomeloni/cantaloupemeloni, kuorittu",0.0,0,0,0,402,1002
F000500,Voi,1.0,0,0,0,603,1103
F000501,Rasvaseos 80 %,0.7,0,0,0,603,1103
F000519,"Talousmargariini 80 % keskiarvo, leivontaan ja ruoanlaittoon",0.03,0,0,0,602,1101
F000530,"Leipomoteollisuusmargariini 80 %, leivonta",0.03,0,0,0,602,1101
F000531,"Ruokaöljy teollisuuskäyttöön, 70 % rypsiöljyä, 30 % palmuöljyä",0.0,0,0,0,601,1101
F000535,Rypsiöljy,0.0,0,0,0,601,1101
F000536,Oliiviöljy,0.0,0,0,0,601,1101
F000537,Maapähkinäöljy,0.0,0,0,0,601,1101
F000540,Auringonkukkaöljy,0.0,0,0,0,601,1101
F000541,"Ruokaöljy keskiarvo, 87 % rypsi- 8 % auringonkukka- ja 5% oliiviöljy",0.0,0,0,0,601,1101
F000542,Soijaöljy,0.0,0,0,0,601,1101
F000547,"Leivontamargariini 80% juokseva, keskiarvo",0.03,0,0,0,602,1101
F000552,Kookosrasva 100 %,0.0,0,0,0,601,1101
F000562,"Majoneesi, hampurilaiskastike, rasvaa 60 %",0.05,0,0,0,605,1302
F000563,Ranskalainen salaatinkastike,0.0,0,0,0,604,1302
F000565,Rasvaseos 40% vähäsuolainen kevyt levi,0.62,0,0,0,603,1103
F000568,"Margariini 60 %, rainbow/pirkka/eldorado/k-menu",0.0,0,0,0,602,1101
F000570,Rasvaseos 40% kevyt levi,0.62,0,0,0,603,1103
F000572,Margariini lätta 40%,0.0,0,0,0,602,1101
F000576,"Voi, suolaton",1.0,0,0,0,603,1103
F000578,"Majoneesi, rasvaa 27-33 %",0.05,0,0,0,605,1302
F000579,"Salaatinkastike rasvaa <17%, vähärasvainen",0.0,0,0,0,604,1302
F000593,Leivontamargariini 80%,0.0,0,0,0,602,1101
F000594,"Kasvirasvalevite kevyt becel 35 % vähäsuolainen, laktoositon",0.0,0,0,0,602,1101
F000597,"Rasvaseoslevite 75 %, tuotekeskiarvo",0.63,0,0,0,603,1103
F000599,"Kasvirasvalevite 32%, benecol kevyt",0.0,0,0,0,602,1101
F000602,Ternimaito,1.0,0,0,0,1001,401
F000606,"Maito, rasvaton, d-vitamiinia 1 ug",1.0,0,0,0,1001,401
F000611,"Talouspiimä 0,8% rasvaa",1.0,0,0,0,1002,402
F000612,"Piimä, rasvaton, d-vit 1 ug",1.0,0,0,0,1002,402
F000613,"Piimä, kirnupiimä, rasvaa 0,3 %",1.0,0,0,0,1002,402
F000615,"Kermaviili, rasvaa 10-12 %",1.0,0,0,0,1002,403
F000616,"Asidofiluspiimä, 2,5% rasvaa, a-piimä/ab-piimä",1.0,0,0,0,1002,402
F000617,"Viili 3,5% rasvaa",1.0,0,0,0,1002,402
F000618,Kevytviili 2 % rasvaa,1.0,0,0,0,1002,402
F000619,"Jogurtti, maustamaton, rasvaa 2,5 %, vl",1.0,0,0,0,1002,402
F000620,"Bulgarian jogurtti rasvaa 3,9%",1.0,0,0,0,1002,402
F000621,Marja-/hedelmäjogurtti rasvaa 2 %,0.6,0,0,0,1002,402
F000622,"Rahka, maitorahka, maustamaton, rasvaa <0,5 %",1.0,0,0,0,1002,402
F000627,Ykkösmaito 1% rasvaa,1.0,0,0,0,1001,401
F000628,"Creme fraiche, ranskankerma, rasvaa 28 %",1.0,0,0,0,1002,403
F000629,"Kerma, vispikerma, rasvaa 38 % ,vl, iskukuumennettu",1.0,0,0,0,1004,403
F000630,"Smetana, rasvaa n. 40 %",1.0,0,0,0,1002,403
F000632,"Ruoanvalmistuskerma, rasvaa 19 %, kahvikerma",1.0,0,0,0,1004,403
F000633,"Kerma, kevyt, kahvikerma, 10 % rasvaa, vähälaktoosinen",1.0,0,0,0,1004,403
F000635,"Raejuusto, rasvaton, vl",1.0,0,0,0,1003,404
F000636,"Ykkösviili maustettu hillolla 1 % rasvaa, vähälaktoosinen",0.6,0,0,0,1002,402
F000637,"Jogurtti maustamaton, rasvaton, vähälaktoosinen",1.0,0,0,0,1002,402
F000639,"Marja-/hedelmäjogurtti rasvaton, keskiarvo",0.35,0,0,0,1002,402
F000640,"Juusto, valkohomejuusto, rasvaa 26-30 %, camembert/brie",1.0,0,0,0,1003,404
F000641,"Juusto, kermajuusto, rasvaa 30 %, turunmaa/oltermanni/korsholm/masurkka",1.0,0,0,0,1003,404
F000642,"Juusto, emmentaljuusto, rasvaa 27-30 %, punaleima",1.0,0,0,0,1003,404
F000643,"Juusto, kova pienikoloinen juusto, rasvaa 24-27 %, edam",1.0,0,0,0,1003,404
F000644,"Juusto, puolikova juusto, rasvaa 9-11 %, kevyt, edam/kadett",1.0,0,0,0,1003,404
F000645,"Juusto, kutunjuusto, vuohenjuusto, rasvaa 30 %, kova juusto",1.0,0,0,0,1003,404
F000647,"Sulatejuusto, rasvaa 20-24 %, keskirasvainen",1.0,0,0,0,1003,404
F000648,"Sulatejuusto, rasvaa 27-35 %, runsasrasvainen",1.0,0,0,0,1003,404
F000649,"Raejuusto, rasvaa 2-5 %",1.0,0,0,0,1003,404
F000650,"Kotijuusto rasvaa 9-14g, maalaisjuusto",1.0,0,0,0,1003,404
F000651,Juusto keskiarvo,1.0,0,0,0,1003,404
F000653,"Juusto, sinihomejuusto, rasvaa 27-30 %, aura/danazole, keskiarvo",1.0,0,0,0,1003,404
F000654,"Juusto, gouda, keskiarvo, rasvaa 28-30 %",1.0,0,0,0,1003,404
F000655,"Juusto, puolikova juusto, rasvaa 25-35 %, lappi/småland/billinge/rustholli",1.0,0,0,0,1003,404
F000657,"Juusto, leipäjuusto, rasvaa 17-23 %",1.0,0,0,0,1003,404
F000658,"Tuorejuusto rasvaa 36-44g, runsasrasvainen, kasakka/musta-pekka",1.0,0,0,0,1003,404
F000659,"Sulatejuusto rasvaa 9-12g, vähärasvainen",1.0,0,0,0,1003,404
F000661,"Pehmytjäätelö, soft ice",0.5,0,0,0,1004,1204
F000663,"Jäätelö, kermajäätelö",0.5,0,0,0,1004,1204
F000664,"Jäätelö, kermajäätelöpuikko, suklaakuorrute, keskiarvo",0.5,0,0,0,1004,1202
F000665,"Jäätelö, kermajäätelötuutti",0.5,0,0,0,1004,1204
F000666,Maitojäätelö,0.5,0,0,0,1004,1204
F000668,"Kermajäätelö >12% rasvaa, keskiarvo",0.5,0,0,0,1004,1204
F000672,"Maitojauhe, rasvaton",1.0,0,0,0,1001,401
F000675,"Maito, kevytmaito, vl, d-vitamiinia 1 ug",1.0,0,0,0,1001,401
F000676,Kasvirasvajäätelö,0.1,0,0,0,1004,1204
F000680,Ykkösviili 1 % rasvaa,1.0,0,0,0,1002,402
F000682,"Tuorejuusto, rasvaa 30 %, maustettu, creme bonjour/cantadou",1.0,0,0,0,1003,404
F000684,"Maito, kevytmaito, d-vitamiinia 1 ug",1.0,0,0,0,1001,401
F000685,"Marja-/hedelmäjogurtti rasvaton, fruktoosi/aspartaami, keskiarvo",1.0,0,0,0,1002,402
F000687,"Jogurtti, ruoanvalmistusjogurtti, rasvaa 6-8 %, vl",1.0,0,0,0,1002,402
F000689,"Maito, täysmaito, d-vitamiinia 1 ug",1.0,0,0,0,1001,401
F000690,"Juusto, salaattijuusto, rasvaa 18 %, lehmänmaito, suolaliemessä",1.0,0,0,0,1003,404
F000691,"Juusto, emmentaljuusto, rasvaa 27-30 %, suurikoloinen, sinileima/gruyere",1.0,0,0,0,1003,404
F000698,"Juusto, cheddar, rasvaa 34 %",1.0,0,0,0,1003,404
F000699,"Ruoanvalmistuskerma, kasvirasvakerma, rasvaa 15 %",0.0,0,0,0,604,1302
F000703,Siankyljys/selkä paksu rasvakerros,1.0,1,0,0,902,702
F000704,Siankinkku silavoineen,1.0,1,0,0,902,702
F000705,Sianlapa,1.0,1,0,0,902,702
F000706,Siankylki,1.0,1,0,0,902,702
F000707,"Pekoni, 32 % rasvaa",1.0,1,0,0,902,702
F000711,"Jauheliha, sika-nauta",1.0,1,0,0,901,702
F000712,"Jauheliha, naudan, vähärasvainen, rasvaa 7 %",1.0,1,0,0,901,702
F000713,Sianliha keskiarvo,1.0,1,0,0,902,702
F000714,Naudanliha keskiarvo,1.0,1,0,0,901,702
F000718,Naudanpaisti,1.0,1,0,0,901,702
F000719,"Naudanlapa/etuselkä, naudan keittoliha",1.0,1,0,0,901,702
F000722,Naudanfilee,1.0,1,0,0,901,702
F000726,Vasikanpaisti,1.0,1,0,0,901,702
F000730,Lampaanliha vähärasvainen,1.0,1,0,0,906,702
F000731,Lampaanliha rasvainen,1.0,1,0,0,906,702
F000732,Lampaanpaisti,1.0,1,0,0,906,702
F000734,Poronliha,1.0,1,0,0,906,702
F000735,Hirvenliha,1.0,1,0,0,906,702
F000736,Jänis,1.0,1,0,0,906,702
F000746,"Jauheliha naudanpaisti, 5 % rasvaa",1.0,1,0,0,901,702
F000747,Lihahyytelö,1.0,1,0,0,902,702
F000748,Sianpaisti vähärasvainen,1.0,1,0,0,902,702
F000749,Broilerifilee hunajamarinadi,0.7,1,0,0,903,703
F000750,Kana,1.0,1,0,0,903,703
F000751,"Broileri, kokonainen, nahkoineen, raaka",1.0,1,0,0,903,703
F000753,Metsälintu,1.0,1,0,0,903,703
F000754,Broilerisuikale,1.0,1,0,0,903,703
F000775,"Kokolihaleikkele, saunapalvikinkku, rasvaa 6 %",1.0,1,0,0,905,702
F000776,Naudanlihaleikkele,1.0,1,0,0,905,702
F000779,"Kokolihaleikkele, keittokinkku, rasvaa 3 %",1.0,1,0,0,905,702
F000786,"Maksa, naudan",1.0,1,0,0,906,701
F000787,"Maksa, sian",1.0,1,0,0,906,701
F000788,"Maksa, broilerin",1.0,1,0,0,906,701
F000790,Maksa keskiarvo,1.0,1,0,0,906,701
F000793,Kieli naudan,1.0,1,0,0,901,702
F000797,"Kokolihaleikkele, poroleikkele, kylmäsavustettu",1.0,1,0,0,905,702
F000799,"Kokolihaleikkele, kinkkuleikkele, vähärasvainen, rasvaa 3 %",1.0,1,0,0,905,702
F000800,"Silakka, tuore, itämeri",1.0,0,1,0,701,603
F000801,"Silakka , suolattu, itämeri",1.0,0,1,0,701,603
F000802,"Silakka , savustettu, itämeri",1.0,0,1,0,701,603
F000804,Turska,1.0,0,1,0,701,603
F000805,Kuha,1.0,0,1,0,701,601
F000806,Puna-ahven savustettu,1.0,0,1,0,701,603
F000809,Muikku järvi,1.0,0,1,0,701,601
F000810,"Muikku järvi, suolattu",1.0,0,1,0,701,601
F000811,"Muikku järvi, savustettu",1.0,0,1,0,701,601
F000812,Ahven,1.0,0,1,0,701,601
F000813,Hauki,1.0,0,1,0,701,601
F000815,Siika,1.0,0,1,0,701,601
F000818,"Lohi, tuoresuolattu",1.0,0,1,0,701,602
F000820,Kampela,1.0,0,1,0,701,603
F000824,"Kala, keskiarvo, silakka/muikku/ahven/hauki",1.0,0,1,0,701,601
F000826,"Seiti, pakaste",1.0,0,1,0,701,603
F000828,"Tonnikala, öljyssä, säilyke",0.57,0,1,0,701,603
F000829,Anjovis,1.0,0,1,0,701,603
F000831,"Sardiini keskiarvo, öljyssä ja tomaattikastikkeessa",0.7,0,1,0,701,603
F000833,Mätitahna,1.0,0,1,0,701,604
F000834,Sinisimpukka vedessä,1.0,0,0,1,701,605
F000835,Katkarapu,1.0,0,0,1,701,605
F000837,Mauste/suolasilli keskiarvo,1.0,0,1,0,701,603
F000838,Mauste/suolasilakka keskiarvo,1.0,0,1,0,701,603
F000851,"Kananmunan keltuainen, 34 % kananmunan massasta",1.0,0,0,0,801,501
F000852,"Kananmunan valkuainen, 66 % kananmunan massasta",1.0,0,0,0,801,501
F000856,"Kala savustettu, keskiarvo, vähärasvainen",1.0,0,1,0,701,603
F000857,"Kala, savustettu, keskiarvo, rasvainen",1.0,0,1,0,701,603
F000858,"Kananmuna, kuoreton",1.0,0,0,0,801,501
F000861,Kirjolohifilee kylmäsavustettu,1.0,0,1,0,701,602
F000862,Tonnikala,1.0,0,1,0,701,603
F000864,Etana pakaste,1.0,1,0,0,701,702
F000865,Mustekala pakaste,1.0,0,0,1,701,605
F000870,"Kirjolohifilee, tuoresuolattu",1.0,0,1,0,701,602
F000871,Lohifilee,1.0,0,1,0,701,602
F000900,"Kahvi, kahvijuoma, keskiarvo",0.0,0,0,0,1201,1403
F000901,Tee,0.0,0,0,0,1201,1403
F000902,"Olut, keskiolut, 4,5 til% alkoholia",0.0,0,0,0,1301,1401
F000903,"Olut, a-olut, 5-5,5 til% alkoholia",0.0,0,0,0,1301,1401
F000904,"Viini, keskiarvo, 8-15 til% alkoholia",0.0,0,0,0,1301,1401
F000905,"Väkevä viini makea, katkero, sherry, vermutti, madeira, hedelmäviini",0.0,0,0,0,1301,1401
F000906,"Viina, kirkas, vodka, gini",0.0,0,0,0,1301,1401
F000907,"Konjakki/rommi/viski, 40 til% alkoholia",0.0,0,0,0,1301,1401
F000908,Likööri 20-30 til% alkoholia,0.0,0,0,0,1301,1401
F000909,"Gin long drink, 5,5 til%",0.0,0,0,0,1301,1401
F000910,Virvoitusjuoma,0.0,0,0,0,1201,1404
F000912,Sima,0.0,0,0,0,1201,1405
F000913,"Olut, i-olut, <2,8 til% alkoholia",0.0,0,0,0,1201,1401
F000914,"Kalja, kotiolut",0.0,0,0,0,1201,1401
F000915,"Kivennäisvesi, mineraalivesi",0.0,0,0,0,1201,1402
F000920,"Virvoitusjuoma, sokeriton, light",0.0,0,0,0,1201,1404
F000921,Kivennäisvesi vähänatriuminen,0.0,0,0,0,1201,1402
F000922,"Vesi, vesijohtovesi",0.0,0,0,0,1201,1402
